id,name,date,text,location,sentiment
1.13E+18,EdFig1,Sun May 19 17:17:16 +0000 2019,"$TLT A Rate Cut In The U.S. Is Closer Than Ever, And So Is A #Recession https://t.co/sxqEvi3yXd $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX",,unrelated
1.13E+18,WallyHurst1,Sun May 19 17:16:17 +0000 2019,"NEW Article: ""Market Outlook: Stock Indices Flashing Bearish Intermediate Postures"" - https://t.co/Bdsd7VRVJo  by @BrandonVanZee  $SPY $QQQ $IWM $EEM $UUP $USO $GLD $VIX","Brooklyn, NY",unrelated
1.13E+18,Holder725584,Sun May 19 17:14:58 +0000 2019,Silver to Gold Ratio Underscores Recent Weakness - https://t.co/0DNNy8E87u  blog by @marketminute  $SLV $GLD $GDX,"Colorado, USA",bearish
1.13E+18,MarketviewsT,Sun May 19 17:03:53 +0000 2019,"""The equity markets will experience a flush in 2019""
Many negative divergencies point to a ""flush"" coming in the equity markets in 2019. Interview  with Mr. Max Power, https://t.co/IrSM7hQMGx
$SPX, $QQQ, $NDX, $XLU, $GLD, $GDX
https://t.co/uaMllA3Eng",,unrelated
1.13E+18,belle_aura,Sun May 19 17:03:11 +0000 2019,$GOLD $GDM Ratio - Bear 'Flag'... https://t.co/ypcw7DZiO5,,bearish
1.13E+18,jfostertm,Sun May 19 17:02:57 +0000 2019,$GOLD $GDM Ratio - Bear 'Flag'... https://t.co/ypcw7DZiO5,Vancouver,bearish
1.13E+18,moniology,Sun May 19 16:58:04 +0000 2019,$GOLD $GDM Ratio - Bear 'Flag'... https://t.co/ypcw7DZiO5,,bearish
1.13E+18,SteHaller,Sun May 19 16:51:52 +0000 2019,"Lots of #trade #management examples and new #strategies in my 2nd #ebook:
https://t.co/ORyaydg1Bv
Available on #kindle #android #iPad

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $DIA $GLD $TLT $VXX $XLE $QQQ #NASDAQ #selfpublishing",Landshut/Bavaria/Germany,unrelated
1.13E+18,goldusdx,Sun May 19 16:51:45 +0000 2019,Gold Spot/ U.S. Dollar Weekly Chart - Possible wave count! https://t.co/j1o5njFLvB $XAUUSD $GLD #GC_F $GOLD,"Fort Knox, KY",neutral
1.13E+18,SteHaller,Sun May 19 16:42:14 +0000 2019,"Learn how to #manage your own #money by #trading #options:
https://t.co/GfRRJqJGNn

Available on #kindle #android #iPad

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $UVXY $DIA $GLD $TLT $VXX $XLE $QQQ #NASDAQ #selfpublishing #books",Landshut/Bavaria/Germany,unrelated
1.13E+18,TalkMarkets,Sun May 19 16:38:03 +0000 2019,Gold Stays Cold; Silver Gets Sold; Their Ratio Behold $GLD $SLV https://t.co/mn2E8PwiHF,,neutral
1.13E+18,shortvolumes,Sun May 19 16:36:02 +0000 2019,2019-05-17 Short sale volume (not short interest) for $HMY is 61%. https://t.co/xhNJoO9kgq $GOLD 50% $IAG 71% $GFI 53% $AU 54%,"New York, USA",unrelated
1.13E+18,BoB2Trader,Sun May 19 16:29:27 +0000 2019,#China's #centralbank won't let #yuan weaken past 7 to the #dollar:... https://t.co/3YNpzvB1xE $usdu $uup $cyb $yinn $yang $cn $chn $fxch $cny $spy $spx $dia $djia $qqq $ixic $iwn $iwm $iwn $tlt $ief $tyx $shv $btc $xbt $gbtc $gdx $gld $bar $nugt $hyg $sq $xlf #tradewar #tariffs,"California, USA",unrelated
1.13E+18,MarkTVanda,Sun May 19 16:22:27 +0000 2019,"U.S. vs Global Sector Rotation....What Next? - Part 1 &gt; https://t.co/2UwJno3Ay6

$SPY $SLV $GLD $QQQ #usdchf #usdcad #Currency #investing","New York, USA",unrelated
1.13E+18,John_of_Silence,Sun May 19 16:19:01 +0000 2019,"@Mintgecko My theory on the #BTC endgame is they will use the futures market to destroy it. Slow accumulation and dumping at illiquid hours. They do the same with $gold, but the $gold market can take it. https://t.co/NPAMR5Ao32",Japan,unrelated
1.13E+18,belle_aura,Sun May 19 16:16:59 +0000 2019,"COTW is #GOLD.  #xauusd #gc_f #xau #gld #gdx 

Become a free member to get the COTD sent to your inbox:
https://t.co/H0xPw15I5m https://t.co/fYUdcVos9q",,unrelated
1.13E+18,Tradingchannels,Sun May 19 16:09:03 +0000 2019,"COTW is #GOLD.  #xauusd #gc_f #xau #gld #gdx 

Become a free member to get the COTD sent to your inbox:
https://t.co/H0xPw15I5m https://t.co/fYUdcVos9q",London,unrelated
1.13E+18,DailyFXTeam,Sun May 19 16:07:42 +0000 2019,"With #Gold trading to its lowest price since May 3, and on pace for its largest intraday loss since April 16, the metal now grasps for support. Where is $GLD heading? Find out from @PeterHanksFX here: https://t.co/q38LSITJLA https://t.co/CRcvlS8QCE","New York, London, Singapore",bearish
1.13E+18,SteHaller,Sun May 19 15:51:52 +0000 2019,"Expected trading range for next week (68% probability).
More on #probabilities in my #ebooks:
https://t.co/UqeeJkJ2iP

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $UVXY $GLD $TLT $VXX $XLE $QQQ #Trading #options #goodreads #stockmarket https://t.co/fpo6O6mqlN",Landshut/Bavaria/Germany,unrelated
1.13E+18,SteHaller,Sun May 19 15:51:47 +0000 2019,"I created a new strategy.
Works for men and women.

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $AMZN $NFLX $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $UVXY $GLD $SLV $SVXY $TBT $DIA $TLT $VXX $XLE $QQQ #Trading #options #stockmarket #money #NASDAQ #tastytrade #PISTA #stocks #DOWJONES https://t.co/7w2O92PUj7",Landshut/Bavaria/Germany,unrelated
1.13E+18,pleyuh,Sun May 19 15:49:05 +0000 2019,"$Gold crashing hard in the long run,
should be bearish for $BTC.

Also

$ETH flipping BTC anytime soon should be bearish for all crypto.","Thessaloniki, Malta",bearish
1.13E+18,natgastrading,Sun May 19 15:45:36 +0000 2019,"U.S. vs Global Sector Rotation....What Next? - Part 1 &gt; https://t.co/zOIuOy0cw9

$SPY $SLV $GLD $QQQ #CurrencyTrading #StocksToTrade",USA,unrelated
1.13E+18,BohleenDan,Sun May 19 15:45:12 +0000 2019,4 Reasons The Stock Market's Troubles Have Only Begun https://t.co/mBsBbwRBmR $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,"Billings, MT",unrelated
1.13E+18,askslim,Sun May 19 15:42:43 +0000 2019,"Market Week show is on! Hear Slims commentary on the financial markets, see his analysis on the best-worst stocks for the week, plus his view for next week in #Stocks #Bonds #Gold #Dollar #Oil

$SPY $QQQ $IWM $ES_F $GLD $DXY $OIL $USC 

https://t.co/KU1hUdMi4N",Chicago,unrelated
1.13E+18,CarChix,Sun May 19 15:37:13 +0000 2019,"See you this coming weekend for THE BIG SHOW at Great Lakes Dragaway!

More info: https://t.co/bwMacYZZBJ 

#teamcarchix #carchix #carchicks #racing #motorsports #automotive #dragracing #memorialday #memorialdayweekend #gld https://t.co/lBE6PuDnh0",USA,unrelated
1.13E+18,davidmoadel,Sun May 19 15:33:57 +0000 2019,Chart Patterns to Watch This Week 5-19-2019 https://t.co/TrlWvt006G $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX $BTC $TLRY $CRON $CGC $ACB $APHA $MU $NVDA $BA $PINS $OSTK $BIDU $F,USA,unrelated
1.13E+18,davidmoadel,Sun May 19 15:32:33 +0000 2019,$DIS The Streaming Wars https://t.co/T1ZUKNlH7P from @howardlindzon $T $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA,unrelated
1.13E+18,davidmoadel,Sun May 19 15:31:55 +0000 2019,A Chinese Trade War – Who Blinks First https://t.co/KEp6dcOXYD from @howardlindzon $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA,unrelated
1.13E+18,davidmoadel,Sun May 19 15:30:47 +0000 2019,4 Reasons The Stock Market's Troubles Have Only Begun https://t.co/mBsBbwRBmR $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA,unrelated
1.13E+18,TalkMarkets,Sun May 19 15:30:42 +0000 2019,"Peek Into The Future Through #Futures, How #HedgeFunds Are Positioned $IAU $QQQ $GLD $IJR $IVV $SPY $VOO $IWM https://t.co/5b7d1dSZhC",,unrelated
1.13E+18,ForexPhysics,Sun May 19 15:19:14 +0000 2019,Tell us what you think about this weeks $GLD alert. How are you trading it? https://t.co/fJ9gfpcx4k,,neutral
1.13E+18,tey_west,Sun May 19 15:04:04 +0000 2019,$GOLD $SPX Ratio - Bottoming 'Wedge'... https://t.co/Zvf9JA8c0N,,bearish
1.13E+18,tey_west,Sun May 19 15:02:26 +0000 2019,$GOLD $XJY - 'Coiled'... https://t.co/mLSr9HvFTP,,neutral
1.13E+18,tey_west,Sun May 19 14:59:38 +0000 2019,$GOLD $NDX Ratio - B/Tag the B/Out line... https://t.co/fj9ttBdVro,,neutral
1.13E+18,xrobertm,Sun May 19 14:59:10 +0000 2019,"NEW Article: ""Market Outlook: Stock Indices Flashing Bearish Intermediate Postures"" - https://t.co/Bdsd7VRVJo  by @BrandonVanZee  $SPY $QQQ $IWM $EEM $UUP $USO $GLD $VIX","New York, New York",unrelated
1.13E+18,tey_west,Sun May 19 14:58:27 +0000 2019,$GOLD $GDM Ratio - Bear 'Flag'... https://t.co/ypcw7DZiO5,,bearish
1.13E+18,PeterHanksFX,Sun May 19 14:55:47 +0000 2019,"With #Gold trading to its lowest price since May 3, and on pace for its largest intraday loss since April 16, the metal now grasps for support. Where is $GLD heading? Find out from @PeterHanksFX here: https://t.co/q38LSITJLA https://t.co/CRcvlS8QCE","Chicago, IL",bearish
1.13E+18,ALPINARoadsterS,Sun May 19 14:55:27 +0000 2019,Gold - Long Term Triangle Breakout Looming https://t.co/7IMxzJLw45 $XAUUSD $GLD #GC_F $GOLD,西片 烏丸御池,neutral
1.13E+18,Horner_Donny,Sun May 19 14:52:07 +0000 2019,"NEW Article: ""Market Outlook: Stock Indices Flashing Bearish Intermediate Postures"" - https://t.co/Bdsd7VRVJo  by @BrandonVanZee  $SPY $QQQ $IWM $EEM $UUP $USO $GLD $VIX","Albuquerque, NM",unrelated
1.13E+18,DarFarness,Sun May 19 14:51:22 +0000 2019,Silver to Gold Ratio Underscores Recent Weakness - https://t.co/0DNNy8E87u  blog by @marketminute  $SLV $GLD $GDX,"Huntsville, AL",bearish
1.13E+18,Follow2TheMoney,Sun May 19 14:38:14 +0000 2019,"I hope your having a great weekend let's kill it next week.  $PYX $TLRY $Btc $Eth $EOS $BYND $Ugaz $Usd $Gold 

 Economic Calendar - Top 5 Things to Watch This Week 

 For the full story: 
 https://t.co/uWIijHed7l",some where in America ,unrelated
1.13E+18,Follow2TheMoney,Sun May 19 14:36:32 +0000 2019,"Starting the weekend DD. Having a game plan is key. $Spy $Oil $Gold $Usd $Uslv $Auy $Exk $USO $WTI #UWT $Oas $Jnug $Ugaz $Ung $Dgaz

 Energy &amp; Precious Metals - Weekly Review and Calendar Ahead 

 For the full story: 
 https://t.co/cBIq6529SS",some where in America ,unrelated
1.13E+18,BullFan2016,Sun May 19 14:30:21 +0000 2019,"$CASA should be on your watch list if you are a #juniormining investor - this #stock is getting some attention from speculators https://t.co/c6I1Rpjdhe $GLD, $SLV, #mining, #TSX, #TSXv, #CSE, #gold, #silver",Wall Street,unrelated
1.13E+18,SteHaller,Sun May 19 14:29:16 +0000 2019,"Black swan events happen more often than math predicts. That’s why we carry short deltas.
#Screenshot from:
https://t.co/4zo41aTRGV 
$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $GLD $TLT $VXX $XLE $QQQ  #goodreads #stockmarket #money #NASDAQ https://t.co/RDUTkEAzsh",Landshut/Bavaria/Germany,unrelated
1.13E+18,TrdngDrivatives,Sun May 19 14:15:26 +0000 2019,Our Online Daily Newspaper keeps U updated with news to help your #Fx #stocks #Futures #Options $Oil $Gold #trading https://t.co/eJxbfC80lp https://t.co/RtuJd8rip3,The Netherlands,unrelated
1.13E+18,mytradingbuddy,Sun May 19 14:05:03 +0000 2019,Our Online Daily Newspaper keeps U updated with news to help your #Fx #stocks #Futures #Options $Oil $Gold #trading https://t.co/eJxbfC80lp https://t.co/RtuJd8rip3,Worldwide,unrelated
1.13E+18,davidmoadel,Sun May 19 14:03:14 +0000 2019,10 YouTube Channels with Free Trading Ideas https://t.co/5iriQ0q1K4 $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX $CRON $BTC #trading #stocktrading #daytrading #daytrader $TLT $ETH,USA,unrelated
1.13E+18,davidmoadel,Sun May 19 14:01:23 +0000 2019,#Bitcoin Stokes #Crypto Fever After Approaching 10-Month Highs https://t.co/Ufb2z1H3pS $LTC $ETH $XRP $BCH #cryptocurrencies #cryptocurrency $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD,USA,unrelated
1.13E+18,davidmoadel,Sun May 19 13:58:52 +0000 2019,"#Coinbase doubles down on expansion, now available in 103 countries https://t.co/mvJpD5Ojbv $ETH $BTC $XRP $LTC $BCH #bitcoin #crypto $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX",USA,unrelated
1.13E+18,davidmoadel,Sun May 19 13:54:22 +0000 2019,$TLT What Does the New Fed’s Regime Imply for Gold? https://t.co/amw1UyxjIc from @RoryTDC $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA,neutral
1.13E+18,davidmoadel,Sun May 19 13:52:47 +0000 2019,What’s With the Pro-Gold #Fed Nominees? (Video) – Silver Fortune https://t.co/MbgnU3vRTa from @RoryTDC $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA,unrelated
1.13E+18,coffeetrades,Sun May 19 13:48:23 +0000 2019,"U.S. vs Global Sector Rotation....What Next? - Part 1 &gt; https://t.co/W6F9f3qA2d

$SPY $SLV $GLD $QQQ #CurrencyTrading #StocksToTrade",USA,unrelated
1.13E+18,davidmoadel,Sun May 19 13:48:21 +0000 2019,"$TLT What’s the main driver for the stock market: trade, earnings or the #Fed? https://t.co/gAlXbwaByX $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX",USA,unrelated
1.13E+18,DavidCristea7,Sun May 19 13:40:14 +0000 2019,If $BTC really is like $GOLD ..... wtf are we waiting for. http://t.co/TKB9M7R8mA,"Montréal, Québec",unrelated
1.13E+18,BendtDrue,Sun May 19 13:09:23 +0000 2019,"With #Gold trading to its lowest price since May 3, and on pace for its largest intraday loss since April 16, the metal now grasps for support. Where is $GLD heading? Find out from @PeterHanksFX here: https://t.co/q38LSITJLA https://t.co/CRcvlS8QCE","Nairobi, Kenya",bearish
1.13E+18,tradnews_,Sun May 19 13:06:09 +0000 2019,"With #Gold trading to its lowest price since May 3, and on pace for its largest intraday loss since April 16, the metal now grasps for support. Where is $GLD heading? Find out from @PeterHanksFX here: https://t.co/q38LSITJLA https://t.co/CRcvlS8QCE","London, England",bearish
1.13E+18,DailyFX,Sun May 19 13:06:01 +0000 2019,"With #Gold trading to its lowest price since May 3, and on pace for its largest intraday loss since April 16, the metal now grasps for support. Where is $GLD heading? Find out from @PeterHanksFX here: https://t.co/q38LSITJLA https://t.co/CRcvlS8QCE",United States,bearish
1.13E+18,WileyAranda,Sun May 19 13:03:42 +0000 2019,"NEW Article: ""Market Outlook: Stock Indices Flashing Bearish Intermediate Postures"" - https://t.co/Bdsd7VRVJo  by @BrandonVanZee  $SPY $QQQ $IWM $EEM $UUP $USO $GLD $VIX","New York, USA",unrelated
1.13E+18,reeves_jameson,Sun May 19 13:03:34 +0000 2019,Silver to Gold Ratio Underscores Recent Weakness - https://t.co/0DNNy8E87u  blog by @marketminute  $SLV $GLD $GDX,"Boston, MA",bearish
1.13E+18,NoCapMikey,Sun May 19 13:00:05 +0000 2019,"U.S. vs Global Sector Rotation....What Next? - Part 1 &gt; https://t.co/2UwJno3Ay6

$SPY $SLV $GLD $QQQ #usdchf #usdcad #Currency #investing","Honolulu, HI",unrelated
1.13E+18,SaharasCharts,Sun May 19 12:50:47 +0000 2019,$GOLD $XJY - 'Coiled'... https://t.co/mLSr9HvFTP,"England, United Kingdom",neutral
1.13E+18,SaharasCharts,Sun May 19 12:49:08 +0000 2019,$GOLD $XBP - En-Route... https://t.co/70QJK3638Z,"England, United Kingdom",neutral
1.13E+18,SaharasCharts,Sun May 19 12:48:14 +0000 2019,$GOLD $SPX Ratio - Bottoming 'Wedge'... https://t.co/Zvf9JA8c0N,"England, United Kingdom",bearish
1.13E+18,SteHaller,Sun May 19 12:48:01 +0000 2019,"Available on #iPad #kindle and #Android 
https://t.co/UqeeJkJ2iP
$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $UVXY $GLD $TLT $VXX $XLE $QQQ #Trading #options #goodreads #stockmarket #money #NASDAQ #bookpromotion #tastytrade #ebooks #PISTA https://t.co/HSld4af4NN",Landshut/Bavaria/Germany,unrelated
1.13E+18,SaharasCharts,Sun May 19 12:45:50 +0000 2019,$GOLD $NDX Ratio - B/Tag the B/Out line... https://t.co/fj9ttBdVro,"England, United Kingdom",neutral
1.13E+18,Stock_Mkt_Club,Sun May 19 12:44:31 +0000 2019,"U.S. vs Global Sector Rotation....What Next? - Part 1 &gt; https://t.co/UeoZXnlUl1

$SPY $SLV $GLD $QQQ #CurrencyTrading #StocksToTrade","Tucson, Az USA",unrelated
1.13E+18,SaharasCharts,Sun May 19 12:39:45 +0000 2019,$GOLD $GDM Ratio - Bear 'Flag'... https://t.co/ypcw7DZiO5,"England, United Kingdom",bearish
1.13E+18,SethCL,Sun May 19 12:28:58 +0000 2019,$SPX $SPY $QQQ $NDX $RUT $DJIA $ES_F $VIX $UVXY $AAPL $XLK $TSLA $QCOM $INTC $TI $TLT $GLD $BTC U.S. Commerce Dept. Set to Ease Restrictions on Huawei https://t.co/PFfEFQB5q8 https://t.co/NbOA02SSbh,"Ocala, FL",unrelated
1.13E+18,trader_mmj,Sun May 19 12:26:05 +0000 2019,"2019 Returns...
Bitcoin $BTC: +89%
Oil $USO: +35%
MLPs $AMLP: +19%
Nasdaq 100 $QQQ: +19%
REITs $VNQ: +19%
S&amp;P 500 $SPY: +15%
Small Caps $IWM: +14%
EAFE $EFA: +10%
Commodities $DBC: +10%
High Yield $HYG: +8%
Investment Grade $LQD: +7%
Bonds $AGG: +3%
EM $EEM: +3%
Gold $GLD: -0.5%",,neutral
1.13E+18,rootdude,Sun May 19 12:25:31 +0000 2019,"2019 Returns...
Bitcoin $BTC: +89%
Oil $USO: +35%
MLPs $AMLP: +19%
Nasdaq 100 $QQQ: +19%
REITs $VNQ: +19%
S&amp;P 500 $SPY: +15%
Small Caps $IWM: +14%
EAFE $EFA: +10%
Commodities $DBC: +10%
High Yield $HYG: +8%
Investment Grade $LQD: +7%
Bonds $AGG: +3%
EM $EEM: +3%
Gold $GLD: -0.5%",,neutral
1.13E+18,tradingcrudeoil,Sun May 19 12:20:37 +0000 2019,"U.S. vs Global Sector Rotation....What Next? - Part 1 &gt; https://t.co/2UwJno3Ay6

$SPY $SLV $GLD $QQQ #usdchf #usdcad #Currency #investing","Vernon, Az. USA",unrelated
1.13E+18,SteHaller,Sun May 19 12:16:39 +0000 2019,"Close or roll your positions at 21 DTE!
Probably the most important rule in #OptionsTrading.
Screenshot from my 2nd #book:
https://t.co/kaHFajipK1

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $VIX $SPY $NDX $IWM $GLD $TLT $VXX  $QQQ  #goodreads #stockmarket #fintwit #NASDAQ #bookpromotion https://t.co/ZiBH7MbIMj",Landshut/Bavaria/Germany,unrelated
1.13E+18,BitcoinMaximal6,Sun May 19 12:15:41 +0000 2019,"2019 Returns...
Bitcoin $BTC: +89%
Oil $USO: +35%
MLPs $AMLP: +19%
Nasdaq 100 $QQQ: +19%
REITs $VNQ: +19%
S&amp;P 500 $SPY: +15%
Small Caps $IWM: +14%
EAFE $EFA: +10%
Commodities $DBC: +10%
High Yield $HYG: +8%
Investment Grade $LQD: +7%
Bonds $AGG: +3%
EM $EEM: +3%
Gold $GLD: -0.5%",,neutral
1.13E+18,MrDerekJr,Sun May 19 12:14:17 +0000 2019,Silver to Gold Ratio Underscores Recent Weakness - https://t.co/0DNNy8E87u  blog by @marketminute  $SLV $GLD $GDX,"Austin, TX",bearish
1.13E+18,kTKeldos,Sun May 19 12:14:17 +0000 2019,"NEW Article: ""Market Outlook: Stock Indices Flashing Bearish Intermediate Postures"" - https://t.co/Bdsd7VRVJo  by @BrandonVanZee  $SPY $QQQ $IWM $EEM $UUP $USO $GLD $VIX",'Merica!,unrelated
1.13E+18,raysnewworld,Sun May 19 12:13:46 +0000 2019,"Major Gold Caps Getting More Attention Than Juniors….Get Todays FREE Podcast Right Here &gt; https://t.co/hNDwDXV2qJ

$GLD $GDX $IAU $GDXJ $NUGT $GDXX $JNUG","Vernon, Az. USA",unrelated
1.13E+18,trevando5,Sun May 19 12:10:18 +0000 2019,$GLD this is going to blow the roof of the shed soon https://t.co/10KgaKYbO3,Australia,bullish
1.13E+18,SteHaller,Sun May 19 12:09:05 +0000 2019,"More #TraderKnowledge in my #ebooks:
https://t.co/tFN5GUvNnP

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $UVXY $LYFT $GLD $TLT $VXX $XLE $QQQ #Trading #options #goodreads #stocks #stockmarket #ipad #kindle #android #money #NASDAQ https://t.co/Pbf511jclS",Landshut/Bavaria/Germany,unrelated
1.13E+18,SteHaller,Sun May 19 11:57:41 +0000 2019,"More #TraderKnowledge in my #ebooks:
https://t.co/rWXaZYjnOo

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $UVXY $LYFT $GLD $TLT $VXX $XLE $QQQ #Trading #options #goodreads #stocks #stockmarket #ipad #kindle #android #money #NASDAQ https://t.co/X9B1NDS486",Landshut/Bavaria/Germany,unrelated
1.13E+18,jyotimanju,Sun May 19 11:56:26 +0000 2019,"2019 Returns...
Bitcoin $BTC: +89%
Oil $USO: +35%
MLPs $AMLP: +19%
Nasdaq 100 $QQQ: +19%
REITs $VNQ: +19%
S&amp;P 500 $SPY: +15%
Small Caps $IWM: +14%
EAFE $EFA: +10%
Commodities $DBC: +10%
High Yield $HYG: +8%
Investment Grade $LQD: +7%
Bonds $AGG: +3%
EM $EEM: +3%
Gold $GLD: -0.5%",new jersey,neutral
